EVTDESC6178;Некоторые из наших людей решили повернуться спиной к учению Будды и вместо этого стать последователями китайского философа. Это событие может повлиять на карму всей нации, и, как считают наши старшие монахи, оно вызвано нашей политикой веротерпимости.;Dans un mouvement qui pourrait bien йbranler le karma de toute la nation, une partie de notre peuple a dйcidй d’abandonner les enseignements de Bouddha pour se tourner vers ceux d’un philosophe chinois. Les moines les plus anciens, quant а eux, accusent notre politique de tolйrance d'en кtre la cause.;Ein Teil unseres Volkes hat sich entschieden, den Lehren Buddhas abzuschwцren und den Lehren eines chinesischen Philosophen zu folgen, eine Entscheidung, die das Karma der gesamten Nation erschьttern kцnnte. Altgediente Mцnche sind der Ansicht, dass unsere tolerante Politik hieran Schuld ist.;;En un movimiento que podrнa trastocar el karma de toda la naciуn, parte de nuestra gente ha decidido dar la espalda a las enseсanzas del Buda y ha abrazado en su lugar las enseсanzas de un filуsofo chino. Los monjes mбs influyentes creen que la causa estб en nuestra polнtica de tolerancia.;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6178;Если только Будда позволит быть нам нетерпимее;Si seulement Bouddha nous permettait d’кtre un peu plus tolйrants.;Wenn uns Buddha nur erlauben wьrde, etwas intoleranter zu sein.;;Si el Buda nos permitiese ser un poco mбs intolerantes...;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6179;Люди возвращаются к поклонению духам;Les gens se tournent vers le culte spirituel;Das Volk wendet sich der Geisterverehrung zu;;El pueblo se pasa al culto a los espнritus;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6179;Наши люди воспользовались в своих интересах нашей политикой веротерпимости и стали поклоняться духам Синто. Многие монахи обеспокоены.;Notre peuple a profitй de notre politique de tolйrance pour se tourner vers le culte spirituel du shintoпsme. De nombreux moines sont inquiets.;Unser Volk hat unsere tolerante Politik ausgenutzt und praktiziert nun sintoistische Geisterverehrung. Viele Mцnche sind besorgt.;;El pueblo se ha aprovechado de nuestra polнtica de tolerancia para abrazar el culto sintoнsta a los espнritus. Hay muchos monjes preocupados.;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6179;Такова цена прогресса;Tel est le prix а payer pour un pays qui regarde devant lui.;Das ist der Preis dafьr, solch eine fortschrittliche Nation zu sein.;;Es el precio a pagar por ser un paнs que mira hacia el futuro;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6180;Люди поворачиваются спиной к брахманам;Les gens se dйtournent du brahmanisme;Das Volk wendet sich von Brahma ab;;El pueblo da la espalda a Brahma ;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6180;Наши люди начинают поворачиваться спиной к традиционным формам верований, начиная следовать учению нового мыслителя Будды. Священники обвиняют в этом нашу политику веротерпимости.;Notre peuple se dйtourne des forces de culte traditionnel pour suivre les enseignements de Bouddha. Les prкtres accusent notre politique de tolйrance.;Unser Volk hat damit begonnen, zu ihren traditionellen Religionsformen zurьckzukehren und den Lehren des neuen Denkers Buddhas zu folgen. Priester machen dafьr unsere tolerante Politik verantwortlich.;;Nuestra gente ha empezado a dar la espalda a las formas tradicionales de adoraciуn para seguir las enseсanzas del Buda, ese nuevo pensador. Los sacerdotes dicen que es culpa de nuestra polнtica de tolerancia.;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6180;Это было не толерантное движение;C’est une dйmarche non йclairйe.;Das war eine unerleuchtete Handlung.;;Ha sido un acto poco iluminado;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6181;Люди поворачиваются к философии;Les gens se tournent vers la philosophie.;Das Volk wendet sich der Philosophie zu.;;La gente se pasa a la filosofнa;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6181;В событии, потрясшем все наши религиозные круги, обвиняют нашу веротерпимую политику: люди начинают следовать китайской философии Конфуция. Таги, служители культа Кали, уже объявили о том, что предпримут ответные действия.;Dans une dйmarche qui a choquй l’йtablissement religieux et mis en cause notre politique de tolйrance, les gens se tournent vers la philosophie chinoise du confucianisme. Les bandits annoncent dйjа la prise de mesures.;Unser Volk hat sich in einer fьr den Klerus schockierenden Weise, fьr die er unsere tolerante Politik anprangert, der chinesischen Philosophie des Konfuzianismus zugewandt. Die Thuggees haben bereits angekьndigt, dass es darauf bestimmte Reaktionen geben wird.;;En un movimiento que ha impactado a las autoridades religiosas, que culpan del mismo a nuestra polнtica de tolerancia, el pueblo se ha convertido a la filosofнa china del confucionismo. Los thuggees ya han anunciado que tomarбn medidas, por determinar.;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6181;Это не удивительно;Ce n’est pas vraiment surprenant.;Das ist eigentlich nicht ьberraschend.;;Realmente no nos sorprende;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6182;Жалобы гуру;Les gourous se plaignent !;Die Gurus beschweren sich!;;ЎLos gurъs se quejan!;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6182;Многие влиятельные гуру выражают свое беспокойство нашей политикой веротерпимости. Кажется, новая форма поклонения духам распространяется в нашей стране.;De nombreux gourous s’inquiиtent de notre politique de tolйrance. Il semble qu’une nouvelle forme de culte spirituel se dйveloppe dans notre pays.;Eine Reihe wichtiger Gurus haben ihre Besorgnis ьber unsere tolerante Politik zum Ausdruck gebracht. Es scheint sich um eine neue Form der Geisterverehrung zu handeln, die sich in unserem Land verbreitet hat.;;Un cierto nъmero de gurъs importantes ha expresado su preocupaciуn por nuestra polнtica de tolerancia. Parece que una nueva forma de culto espiritual se ha extendido por nuestro paнs.;;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6182;Это не станет популярным;Elle n’aboutira pas;Das wird nicht populдr werden.;;No durarб;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6183;Люди поворачиваются к буддизму;Les gens se tournent vers le bouddhisme.;Das Volk wendet sich dem Buddhismus zu.;;La gente se convierte al budismo;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6183;"Некоторые из наших людей решили, что раз уж мы столь веротерпимы, они без помех могут стать буддистами. Конфуций говорил: ""Не беспокойся о том, что тебя не знают. Беспокойся о том, достоин ли ты того, чтобы тебя знали"".";Notre tolйrance a conduit une partie de notre peuple а se tourner vers le bouddhisme. Confucius dit « Ne vous inquiйtez pas si on vous apprйcie. Inquiйtez-vous si vous n’apprйciez pas les autres ».;Ein Teil unseres Volkes hat beschlossen, dass wir angesichts unserer Toleranz bestimmt nichts dagegen haben, dass sie Buddhisten werden. Konfuzius sagt: 'Sorge dich nicht darum, dass dich andere nicht schдtzen. Sorge dich lieber darum, dass du andere nicht schдtzt'.;;Un parte de nuestro pueblo ha decidido que, ya que somos tan tolerantes, no deberнa ser un problema que se convirtieran al budismo. Confucio dice: 'No te preocupes por que los demбs te profesen afecto, Preocъpate cuando tъ no se lo profeses a ellos.';;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6183;Мы живем в интересные времена;Nous vivons une йpoque formidable.;Wir leben in interessanten Zeiten.;;Vivimos tiempos interesantes;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6184;Люди начинают почитать индуизм;Les gens se tournent vers l’hindouisme.;Das Volk beginnt, dem Hinduismus zu huldigen.;;La gente comienza a profesar el hinduismo;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6184;"С нашей терпимостью к другим религиям некоторые из наших людей решили перейти в индуизм. Конфуций говорил: ""Управляйте народом с достоинством, и люди будут почтительны. Относитесь к народу по-доброму, и люди будут трудиться с усердием. Возвышайте добродетельных и наставляйте неученых, и люди будут доверять вам"".";Notre tolйrance envers les autres fois a conduit certains а se tourner vers l’hindouisme. Confucius dit : Commandez par les politiques, la discipline par les punitions et le peuple sera rйfrйnй sans sentiment de honte. Commandez par la vertu, la discipline par les rites, et il s'ensuivra un sentiment de honte et des amйliorations faites en conscience.;Aufgrund unserer Toleranz anderen Glaubensrichtungen gegenьber hat sich das Volk entschieden, hinduistisch zu werden. Konfuzius sagt: 'Fьhre durch Politik, diszipliniere durch Strafen, und das Volk kann ohne Scham in den Schranken gehalten werden. Fьhre durch Tugend, diszipliniere durch Bestrafung, und das Volk kann kontrolliert werden, ohne die notwendige Scham zu erzeugen. Doch fьhre durch Tugend und diszipliniere durch die Riten, und das Volk wird einen Sinn fьr Schamgefьhl und gewissenhafte Verbesserungen erringen.';;Gracias a nuestra tolerancia hacia las otras religiones, el pueblo ha decidido abrazar el hinduismo. Confucio dice: 'Gobierna con normas, la disciplina a travйs del castigo, y la gente estarб dominada pero sin un sentido de vergьenza. Gobierna con virtud, la disciplina mediante los ritos y habrб un sentido de la vergьenza y de mejora consciente.';;;;;;;;;x;;;;;;;;;;;;;
EVTOPTA6184;Такое бывает;Ce sont des choses qui arrivent.;Sowas passiert einfach.;;Son cosas que pasan;;;;;;;;;x;;;;;;;;;;;;;
EVTNAME6185;Наши люди принимают синтоизм;Notre peuple se tourne vers le shintoпsme.;Unser Volk nimmt den Schintoismus an.;;Nuestro pueblo abraza el sintoнsmo;;;;;;;;;x;;;;;;;;;;;;;
EVTDESC6185;"Наша веротерпимость к другим религиям привела к тому, что некоторые из наших людей стали синтоистами. Конфуций говорил: ""Если человек не доброжелателен, то зачем нам привилегии? Если человек не доброжелателен, то зачем нам музыка?""";Notre tolйrance a conduit une partie de notre peuple а se tourner vers le shintoпsme. Confucius dit « Si un homme n’est pas bon, alors а quoi servent les droits ? Si un homme n’est pas bon, alors а quoi sert la musique ? ».;Unsere humanistische Toleranz hat dazu gefьhrt, das ein Teil unserer Untergebenen zu Schintoisten geworden ist. Konfuzius sagt: 'Wenn ein Mann ohne Gьte ist, welchen Nutzen haben dann Gesetze? Wenn ein Mann ohne Gьte ist, welchen Nutzen hat dann die Musik'?;;Nuestra tolerancia humanнstica ha provocado que algunas personas se hagan sintoнstas. Confucio dice: 'Si un hombre no es benйvolo, їde quй sirven los derechos? Si un hombre no es benйvolo, їde quй sirve la mъsica?';;;;;;;;;x;;;;;;;;;;;;;
